site,date,observer,transect,start_time,end_time,temp_C,wind,wind2,sky,floral_visitor_ID,MoreSpecificID,plant_visiting,num_individuals ,notes,associated_media,Cells to the right autofill; don't enter data,temp_F,month,year,temp_Crounded
Mesa Harmony,5/10/2022,Xan,1,1526,1536,19,2,gusty,clear,Moth/Butterfly,Lepidopteran,Lavandula sp.,1,,,Cells to the right autofill; don't enter data,66,5,2022,19
Mesa Harmony,5/10/2022,Xan,1,1526,1536,19,2,gusty,clear,HB,Apis mellifera,Lavandula sp.,3,,,Cells to the right autofill; don't enter data,66,5,2022,19
Mesa Harmony,5/10/2022,Xan,1,1526,1536,19,2,gusty,clear,Hemiptera,Plant Bug,Calendula sp.,6,,,Cells to the right autofill; don't enter data,66,5,2022,19
Mesa Harmony,5/10/2022,Xan,1,1526,1536,19,2,gusty,clear,Beetle,,Calendula sp.,1,,,Cells to the right autofill; don't enter data,66,5,2022,19
Mesa Harmony,5/10/2022,Xan,1,1526,1536,19,2,gusty,clear,Fly,Syrphidae,Calendula sp.,1,,,Cells to the right autofill; don't enter data,66,5,2022,19
Mesa Harmony,5/10/2022,Xan,2,1539,1549,19,2,gusty,clear,Fly,House Fly,Calendula sp.,1,,,Cells to the right autofill; don't enter data,66,5,2022,19
Mesa Harmony,5/10/2022,Xan,2,1539,1549,19,2,gusty,clear,Hemiptera,Plant Bug,Calendula sp.,1,,,Cells to the right autofill; don't enter data,66,5,2022,19
Mesa Harmony,5/10/2022,Xan,2,1539,1549,19,2,gusty,clear,UFI,UFI,Calendula sp.,1,,,Cells to the right autofill; don't enter data,66,5,2022,19
Mesa Harmony,5/10/2022,Xan,2,1539,1549,19,2,gusty,clear,HB,Apis mellifera,Aeonium sp.,4,,,Cells to the right autofill; don't enter data,66,5,2022,19
Mesa Harmony,5/10/2022,Xan,1,1614,1624,19,2,gusty,clear,Moth/Butterfly,Caterpillar,Calendula sp.,1,,,Cells to the right autofill; don't enter data,66,5,2022,19
Mesa Harmony,5/10/2022,Xan,1,1614,1624,19,2,gusty,clear,Hemiptera,Plant Bug,Calendula sp.,5,,,Cells to the right autofill; don't enter data,66,5,2022,19
Mesa Harmony,5/10/2022,Xan,1,1614,1624,19,2,gusty,clear,HB,Apis mellifera,Lavandula sp.,2,,,Cells to the right autofill; don't enter data,66,5,2022,19
Mesa Harmony,5/10/2022,Xan,1,1614,1624,19,2,gusty,clear,UFI,UFI,Calendula sp.,1,,,Cells to the right autofill; don't enter data,66,5,2022,19
Mesa Harmony,5/10/2022,Xan,2,1625,1635,19,2,gusty,clear,HB,Apis mellifera,Nasturtium sp.,1,,,Cells to the right autofill; don't enter data,66,5,2022,19
Mesa Harmony,5/10/2022,Xan,2,1625,1635,19,2,gusty,clear,HB,Apis mellifera,Calendula sp.,1,,,Cells to the right autofill; don't enter data,66,5,2022,19
Mesa Harmony,5/10/2022,Xan,2,1625,1635,19,2,gusty,clear,UFI,UFI,Calendula sp.,1,,,Cells to the right autofill; don't enter data,66,5,2022,19
Mesa Harmony,5/10/2022,Xan,2,1625,1635,19,2,gusty,clear,HB,Apis mellifera,Aeonium sp.,3,,,Cells to the right autofill; don't enter data,66,5,2022,19
Mesa Harmony,5/10/2022,Xan,2,1625,1635,19,2,gusty,clear,Hemiptera,Plant Bug,Calendula sp.,1,,,Cells to the right autofill; don't enter data,66,5,2022,19
Brad,5/12/2022,Xan,2,1114,1124,19,1,breezy,clear,HB,Apis mellifera,Pomegranate sp.,1,,,Cells to the right autofill; don't enter data,66,5,2022,19
Brad,5/12/2022,Xan,1,,,19,1,breezy,clear,,,,0,no visitors,,Cells to the right autofill; don't enter data,66,5,2022,19
Brad,5/12/2022,Xan,2,1300,1310,19,1,breezy,clear,HB,Apis mellifera,Pomegranate sp.,1,,,Cells to the right autofill; don't enter data,66,5,2022,19
La Cumbre MS,5/12/2022,Xan,1,1403,1410,27,1,breezy,clear,Beetle,,Calendula sp.,1,,,Cells to the right autofill; don't enter data,81,5,2022,27
La Cumbre MS,5/12/2022,Xan,1,1403,1410,27,1,breezy,clear,HB,Apis mellifera,Calendula sp.,1,,,Cells to the right autofill; don't enter data,81,5,2022,27
La Cumbre MS,5/12/2022,Xan,2,1412,1420,27,1,breezy,clear,HB,Apis mellifera,Eruca sp.,2,,,Cells to the right autofill; don't enter data,81,5,2022,27
La Cumbre MS,5/12/2022,Xan,2,1412,1420,27,1,breezy,clear,HB,Apis mellifera,Pomegranate sp.,1,,,Cells to the right autofill; don't enter data,81,5,2022,27
La Cumbre MS,5/12/2022,Xan,2,1412,1420,27,1,breezy,clear,HB,Apis mellifera,Centaurea cyanus,2,,,Cells to the right autofill; don't enter data,81,5,2022,27
La Cumbre MS,5/12/2022,Xan,2,1412,1420,27,1,breezy,clear,HB,Apis mellifera,Calendula sp.,2,,,Cells to the right autofill; don't enter data,81,5,2022,27
La Cumbre MS,5/12/2022,Xan,3,1427,1433,27,1,breezy,clear,HB,Apis mellifera,Borago officinalis,4,,,Cells to the right autofill; don't enter data,81,5,2022,27
La Cumbre MS,5/12/2022,Xan,1,1515,1522,27,1,breezy,clear,HB,Apis mellifera,Calendula sp.,1,,,Cells to the right autofill; don't enter data,81,5,2022,27
La Cumbre MS,5/12/2022,Xan,2,1523,1531,27,1,breezy,clear,Hummingbird,Trochilidae,Salvia microphylla,1,,,Cells to the right autofill; don't enter data,81,5,2022,27
La Cumbre MS,5/12/2022,Xan,2,1523,1531,27,1,breezy,clear,Hummingbird,Trochilidae,Salvia leucantha,1,,,Cells to the right autofill; don't enter data,81,5,2022,27
La Cumbre MS,5/12/2022,Xan,3,1532,1537,27,1,breezy,clear,HB,Apis mellifera,Borago officinalis,2,,,Cells to the right autofill; don't enter data,81,5,2022,27
SBCC,5/15/2022,Xan,2,1030,1035,18,1,breezy,partly cloudy,Bumble,Bombus sp.,Eschscholzia californica,1,,,Cells to the right autofill; don't enter data,64,5,2022,18
SBCC,5/15/2022,Xan,3,1043,1048,18,1,breezy,partly cloudy,HB,Apis mellifera,Salvia sp.,2,,,Cells to the right autofill; don't enter data,64,5,2022,18
SBCC,5/15/2022,Xan,3,1043,1048,18,1,breezy,partly cloudy,Fly,,Calendula sp.,1,,,Cells to the right autofill; don't enter data,64,5,2022,18
SBCC,5/15/2022,Xan,3,1043,1048,18,1,breezy,partly cloudy,Fly,,Eschscholzia californica,1,,,Cells to the right autofill; don't enter data,64,5,2022,18
SBCC,5/15/2022,Xan,4,1050,1055,18,1,breezy,partly cloudy,HB,Apis mellifera,Salvia spathacea,1,,,Cells to the right autofill; don't enter data,64,5,2022,18
SBCC,5/15/2022,Xan,1,1058,1103,18,1,breezy,partly cloudy,HB,Apis mellifera,Cistus creticus,4,,,Cells to the right autofill; don't enter data,64,5,2022,18
SBCC,5/15/2022,Xan,2,1127,1131,18,1,breezy,partly cloudy,UFI,UFI,Calendula sp.,1,,,Cells to the right autofill; don't enter data,64,5,2022,18
SBCC,5/15/2022,Xan,2,1127,1131,18,1,breezy,partly cloudy,SDB,,Eschscholzia californica,1,,,Cells to the right autofill; don't enter data,64,5,2022,18
SBCC,5/15/2022,Xan,3,1133,1138,18,1,breezy,partly cloudy,Bumble,Bombus sp.,Eschscholzia californica,1,,,Cells to the right autofill; don't enter data,64,5,2022,18
SBCC,5/15/2022,Xan,4,1143,1148,18,1,breezy,partly cloudy,HB,Apis mellifera,Salvia spathacea,4,,,Cells to the right autofill; don't enter data,64,5,2022,18
SBCC,5/15/2022,Xan,1,1149,1154,18,1,breezy,partly cloudy,SDB,,Eschscholzia californica,1,,,Cells to the right autofill; don't enter data,64,5,2022,18
SBCC,5/15/2022,Xan,1,1149,1154,18,1,breezy,partly cloudy,Moth/Butterfly,Lepidopteran,Cistus creticus,1,,,Cells to the right autofill; don't enter data,64,5,2022,18
SBCC,5/15/2022,Xan,1,1149,1154,18,1,breezy,partly cloudy,HB,Apis mellifera,Cistus creticus,2,,,Cells to the right autofill; don't enter data,64,5,2022,18
SBCC,5/15/2022,Xan,1,1149,1154,18,1,breezy,partly cloudy,HB,Apis mellifera,Ocimum kilimandscharicum x basilicum ,5,,,Cells to the right autofill; don't enter data,64,5,2022,18
SBBG,5/22/2022,Xan,1,1554,1604,18,1,breezy,clear,HB,Apis mellifera,Eriogonum fasiculatum,22,,,Cells to the right autofill; don't enter data,64,5,2022,18
SBBG,5/22/2022,Xan,1,1554,1604,18,1,breezy,clear,HB,Apis mellifera (grey variety),Eriogonum fasiculatum,2,,,Cells to the right autofill; don't enter data,64,5,2022,18
SBBG,5/22/2022,Xan,1,1554,1604,18,1,breezy,clear,Fly,Bristle Fly?,Eriogonum fasiculatum,1,,,Cells to the right autofill; don't enter data,64,5,2022,18
SBBG,5/22/2022,Xan,1,1554,1604,18,1,breezy,clear,Fly,Syrphidae,Eriogonum fasiculatum,1,,,Cells to the right autofill; don't enter data,64,5,2022,18
SBBG,5/22/2022,Xan,1,1554,1604,18,1,breezy,clear,Fly,,Eriogonum fasiculatum,1,,,Cells to the right autofill; don't enter data,64,5,2022,18
SBBG,5/22/2022,Xan,1,1554,1604,18,1,breezy,clear,HB,Apis mellifera,Salvia leucophylla,2,,,Cells to the right autofill; don't enter data,64,5,2022,18
SBBG,5/22/2022,Xan,2,1607,1617,18,1,breezy,clear,Other Bee,,Malacothamnus palmeri,2,,,Cells to the right autofill; don't enter data,64,5,2022,18
SBBG,5/22/2022,Xan,2,1607,1617,18,1,breezy,clear,HB,Apis mellifera,Malacothamnus palmeri,1,,,Cells to the right autofill; don't enter data,64,5,2022,18
SBBG,5/22/2022,Xan,2,1607,1617,18,1,breezy,clear,HB,Apis mellifera,Eriophyllum confertiflorum,1,,,Cells to the right autofill; don't enter data,64,5,2022,18
SBBG,5/22/2022,Xan,2,1607,1617,18,1,breezy,clear,HB,Apis mellifera,Salvia mellifera,4,,,Cells to the right autofill; don't enter data,64,5,2022,18
SBBG,5/22/2022,Xan,2,1607,1617,18,1,breezy,clear,HB,Apis mellifera,Eriogonum fasiculatum,3,,,Cells to the right autofill; don't enter data,64,5,2022,18
SBBG,5/22/2022,Xan,2,1607,1617,18,1,breezy,clear,SDB,,Eriogonum fasiculatum,1,,,Cells to the right autofill; don't enter data,64,5,2022,18
SBBG,5/22/2022,Xan,1,1643,1653,18,1,breezy,clear,HB,Apis mellifera,Eriogonum fasiculatum,20,,,Cells to the right autofill; don't enter data,64,5,2022,18
SBBG,5/22/2022,Xan,1,1643,1653,18,1,breezy,clear,HB,Apis mellifera,Salvia mellifera,1,,,Cells to the right autofill; don't enter data,64,5,2022,18
SBBG,5/22/2022,Xan,2,1655,1705,18,1,breezy,clear,HB,Apis mellifera,Malacothamnus palmeri,1,,,Cells to the right autofill; don't enter data,64,5,2022,18
SBBG,5/22/2022,Xan,2,1655,1705,18,1,breezy,clear,HB,Apis mellifera,Salvia mellifera,2,,,Cells to the right autofill; don't enter data,64,5,2022,18
SBBG,5/22/2022,Xan,2,1655,1705,18,1,breezy,clear,Fly,Syrphidae,Salvia mellifera,1,,,Cells to the right autofill; don't enter data,64,5,2022,18
SBBG,5/22/2022,Xan,2,1655,1705,18,1,breezy,clear,UFI,UFI,Eriophyllum confertiflorum,1,,,Cells to the right autofill; don't enter data,64,5,2022,18
SBBG,5/22/2022,Xan,2,1655,1705,18,1,breezy,clear,HB,Apis mellifera,Eriogonum fasiculatum,2,,,Cells to the right autofill; don't enter data,64,5,2022,18
SBBG,5/22/2022,Xan,2,1655,1705,18,1,breezy,clear,Fly,,Eriogonum fasiculatum,1,,,Cells to the right autofill; don't enter data,64,5,2022,18
SBBG,5/22/2022,Xan,2,1655,1705,18,1,breezy,clear,Fly,UFI - Bristle Fly?,Salvia mellifera,1,,,Cells to the right autofill; don't enter data,64,5,2022,18
SBBG,5/22/2022,Xan,2,1655,1705,18,1,breezy,clear,UFI,UFI,Eriogonum fasiculatum,1,,,Cells to the right autofill; don't enter data,64,5,2022,18
SBBG,5/22/2022,Xan,2,1655,1705,18,1,breezy,clear,HB,Apis mellifera,Salvia 'Bon Bon',2,,,Cells to the right autofill; don't enter data,64,5,2022,18
Somos Semillas,5/22/2022,Xan,1,1743,1750,18,1,breezy,clear,HB,Apis mellifera,Gaillardia pulchella,1,,,Cells to the right autofill; don't enter data,64,5,2022,18
Somos Semillas,5/22/2022,Xan,1,1743,1750,18,1,breezy,clear,Fly,,Fabacaeae,1,,,Cells to the right autofill; don't enter data,64,5,2022,18
Somos Semillas,5/22/2022,Xan,2,1750,1755,18,1,breezy,clear,,,,0,no visitors,,Cells to the right autofill; don't enter data,64,5,2022,18
Somos Semillas,5/22/2022,Xan,3,1755,1800,18,1,breezy,clear,,,,0,no visitors,,Cells to the right autofill; don't enter data,64,5,2022,18
Somos Semillas,5/22/2022,Xan,4,1801,1804,18,1,breezy,clear,,,,0,no visitors,,Cells to the right autofill; don't enter data,64,5,2022,18
Mesa Harmony,5/27/2022,Xan,1,1549,1559,17,1,breezy,bright overcast,Fly,,Calendula sp.,1,,,Cells to the right autofill; don't enter data,63,5,2022,17
Mesa Harmony,5/27/2022,Xan,1,1549,1559,17,1,breezy,bright overcast,Hemiptera,Plant Bug,Calendula sp.,4,,,Cells to the right autofill; don't enter data,63,5,2022,17
Mesa Harmony,5/27/2022,Xan,1,1549,1559,17,1,breezy,bright overcast,HB,Apis mellifera,Lavandula sp.,5,,,Cells to the right autofill; don't enter data,63,5,2022,17
Mesa Harmony,5/27/2022,Xan,1,1549,1559,17,1,breezy,bright overcast,Fly,,Lavandula sp.,1,,,Cells to the right autofill; don't enter data,63,5,2022,17
Mesa Harmony,5/27/2022,Xan,1,1549,1559,17,1,breezy,bright overcast,SDB,,Calendula sp.,1,,,Cells to the right autofill; don't enter data,63,5,2022,17
Mesa Harmony,5/27/2022,Xan,2,1608,1618,17,1,breezy,bright overcast,HB,Apis mellifera,Nasturtium sp.,1,,,Cells to the right autofill; don't enter data,63,5,2022,17
Mesa Harmony,5/27/2022,Xan,2,1608,1618,17,1,breezy,bright overcast,HB,Apis mellifera,Aeonium sp.,8,,,Cells to the right autofill; don't enter data,63,5,2022,17
Mesa Harmony,5/27/2022,Xan,2,1608,1618,17,1,breezy,bright overcast,Fly,,Aeonium sp.,1,,,Cells to the right autofill; don't enter data,63,5,2022,17
Mesa Harmony,5/27/2022,Xan,1,1653,1703,17,1,breezy,bright overcast,Hemiptera,Plant Bug,Calendula sp.,1,,,Cells to the right autofill; don't enter data,63,5,2022,17
Mesa Harmony,5/27/2022,Xan,1,1653,1703,17,1,breezy,bright overcast,HB,Apis mellifera,Lavandula sp.,4,,,Cells to the right autofill; don't enter data,63,5,2022,17
Mesa Harmony,5/27/2022,Xan,2,1706,1716,17,1,breezy,bright overcast,HB,Apis mellifera,Aeonium sp.,9,,,Cells to the right autofill; don't enter data,63,5,2022,17
La Cumbre MS,5/29/2022,Xan,1,1225,1231,21,1,breezy,clear,Hemiptera,Plant Bug,Calendula sp.,1,,,Cells to the right autofill; don't enter data,70,5,2022,21
La Cumbre MS,5/29/2022,Xan,1,1225,1231,21,1,breezy,clear,HB,Apis mellifera,Eruca sp.,1,,,Cells to the right autofill; don't enter data,70,5,2022,21
La Cumbre MS,5/29/2022,Xan,2,1248,1256,21,1,breezy,clear,HB,Apis mellifera,Passiflora sp.,1,,,Cells to the right autofill; don't enter data,70,5,2022,21
La Cumbre MS,5/29/2022,Xan,2,1248,1256,21,1,breezy,clear,SDB,,Oenothera lindheimeri,1,,,Cells to the right autofill; don't enter data,70,5,2022,21
La Cumbre MS,5/29/2022,Xan,2,1248,1256,21,1,breezy,clear,HB,Apis mellifera,Lavandula sp.,1,,,Cells to the right autofill; don't enter data,70,5,2022,21
La Cumbre MS,5/29/2022,Xan,2,1248,1256,21,1,breezy,clear,HB,Apis mellifera,Oenothera lindheimeri,2,,,Cells to the right autofill; don't enter data,70,5,2022,21
La Cumbre MS,5/29/2022,Xan,2,1248,1256,21,1,breezy,clear,HB,Apis mellifera,Eruca sp.,1,,,Cells to the right autofill; don't enter data,70,5,2022,21
La Cumbre MS,5/29/2022,Xan,2,1248,1256,21,1,breezy,clear,HB,Apis mellifera,Calendula sp.,1,,,Cells to the right autofill; don't enter data,70,5,2022,21
La Cumbre MS,5/29/2022,Xan,2,1248,1256,21,1,breezy,clear,HB,Apis mellifera,Centaurea cyanus,1,,,Cells to the right autofill; don't enter data,70,5,2022,21
La Cumbre MS,5/29/2022,Xan,3,1256,1259,21,1,breezy,clear,HB,Apis mellifera,Borago officinalis,6,,,Cells to the right autofill; don't enter data,70,5,2022,21
La Cumbre MS,5/29/2022,Xan,3,1256,1259,21,1,breezy,clear,HB,Apis mellifera,Salvia rosmarinus,1,,,Cells to the right autofill; don't enter data,70,5,2022,21
La Cumbre MS,5/29/2022,Xan,3,1256,1259,21,1,breezy,clear,Beetle,Coleoptera,Salvia rosmarinus,2,,,Cells to the right autofill; don't enter data,70,5,2022,21
La Cumbre MS,5/29/2022,Xan,3,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,5,2022,
Brad,6/2/2022,Xan,2,1500,1500,21,1,breezy,clear,,,,0,no vistors,,Cells to the right autofill; don't enter data,70,6,2022,21
SBCC,6/3/2022,Xan,4,1320,1325,19,1,breezy,clear,HB,Apis mellifera,Salvia sp.,0,no visitors,,Cells to the right autofill; don't enter data,66,6,2022,19
SBCC,6/3/2022,Xan,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,6,2022,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
,,,,,,,,,,,,,,,,Cells to the right autofill; don't enter data,,,,
